2.2387562687935016 ; 48.891829519583624 ; La Défense
2.249928153451107 ; 48.88820725198137 ; Esplanade de La Défense
2.2591845822865735 ; 48.88534168819854 ; Pont de Neuilly
2.272495726464175 ; 48.881027701499406 ; Les Sablons 
2.2802262287389516 ; 48.8783029555347 ; Porte Maillot
2.2893215822861785 ; 48.87588747978714 ; Argentine
2.2962853111216672 ; 48.8734666587371 ; Charles De Gaulle-Etoile
2.276974097628279 ; 48.872307442248854 ; Porte Dauphine
2.2855756288672615 ; 48.87014519883701 ; Victor Hugo
2.298214724615169 ; 48.878153230643406 ; Ternes
2.3033039976285523 ; 48.879359704558176 ; Courcelles
2.3090068111219346 ; 48.88040686958741 ; Monceau
2.3149824381086304 ; 48.88129414522834 ; Villiers 
2.2796239134933307 ; 48.897991136703276 ; Pont de Levallois Bécon
2.284903997629085 ; 48.89236705845558 ; Anatole  France
2.2878358534511483 ; 48.888982312511494 ; Louise Michel
2.2925364246154674 ; 48.885804431866944 ; Porte de Champerret
2.2980174841354954 ; 48.885496803166454 ; Pereire
2.304384384135439 ; 48.884131806054874 ; Wagram
2.31022999762871 ; 48.88256697540743 ; Malesherbes 
